vn5wn0cf0cn0st300500p1:5000,Average,Median,Average runtime,vn5wn0cf0cn0st300500p1_0,vn5wn0cf0cn0st300500p1_1,vn5wn0cf0cn0st300500p1_2,vn5wn0cf0cn0st300500p1_3,vn5wn0cf0cn0st300500p1_4,vn5wn0cf0cn0st300500p1_5,vn5wn0cf0cn0st300500p1_6,vn5wn0cf0cn0st300500p1_7,vn5wn0cf0cn0st300500p1_8,vn5wn0cf0cn0st300500p1_9,vn5wn0cf0cn0st300500p1_10,vn5wn0cf0cn0st300500p1_11,vn5wn0cf0cn0st300500p1_12,vn5wn0cf0cn0st300500p1_13,vn5wn0cf0cn0st300500p1_14,vn5wn0cf0cn0st300500p1_15,vn5wn0cf0cn0st300500p1_16,vn5wn0cf0cn0st300500p1_17,vn5wn0cf0cn0st300500p1_18,vn5wn0cf0cn0st300500p1_19,vn5wn0cf0cn0st300500p1_20,vn5wn0cf0cn0st300500p1_21,vn5wn0cf0cn0st300500p1_22,vn5wn0cf0cn0st300500p1_23,vn5wn0cf0cn0st300500p1_24,vn5wn0cf0cn0st300500p1_25,vn5wn0cf0cn0st300500p1_26,vn5wn0cf0cn0st300500p1_27,vn5wn0cf0cn0st300500p1_28,vn5wn0cf0cn0st300500p1_29
onion_search_heuristic -a:cnum 2,4639.945333333334,4406.25,1036,7548.959999999999,8031.19,656.37,714.4,4836.16,5231.82,5617.71,7947.64,6703.31,2673.15,3429.9900000000007,2825.21,7993.94,5763.44,1845.4500000000003,1755.94,8226.7,3976.34,1026.4,1245.49,8466.97,7427.320000000001,9156.990000000002,7261.96,7854.319999999999,2065.77,0.0,2341.23,2805.21,3768.98
onion_search_heuristic -a:cnum 4,4319.893666666666,3960.54,1074,6540.63,6824.1,669.17,379.28999999999996,4836.16,4152.099999999999,7051.37,7610.759999999999,6719.45,2951.31,3195.0,2680.52,4177.27,5923.27,1527.41,1994.9099999999999,7394.280000000001,3042.5299999999997,1447.31,3089.25,7722.07,7170.650000000001,9345.92,5666.7300000000005,6076.0,1825.83,0.0,3086.93,2727.61,3768.98


vn10wn10cf5cn3st300800p5:5000,Average,Median,Average runtime,vn10wn10cf5cn3st300800p5_0,vn10wn10cf5cn3st300800p5_1,vn10wn10cf5cn3st300800p5_2,vn10wn10cf5cn3st300800p5_3,vn10wn10cf5cn3st300800p5_4,vn10wn10cf5cn3st300800p5_5,vn10wn10cf5cn3st300800p5_6,vn10wn10cf5cn3st300800p5_7,vn10wn10cf5cn3st300800p5_8,vn10wn10cf5cn3st300800p5_9,vn10wn10cf5cn3st300800p5_10,vn10wn10cf5cn3st300800p5_11,vn10wn10cf5cn3st300800p5_12,vn10wn10cf5cn3st300800p5_13,vn10wn10cf5cn3st300800p5_14,vn10wn10cf5cn3st300800p5_15,vn10wn10cf5cn3st300800p5_16,vn10wn10cf5cn3st300800p5_17,vn10wn10cf5cn3st300800p5_18,vn10wn10cf5cn3st300800p5_19,vn10wn10cf5cn3st300800p5_20,vn10wn10cf5cn3st300800p5_21,vn10wn10cf5cn3st300800p5_22,vn10wn10cf5cn3st300800p5_23,vn10wn10cf5cn3st300800p5_24,vn10wn10cf5cn3st300800p5_25,vn10wn10cf5cn3st300800p5_26,vn10wn10cf5cn3st300800p5_27,vn10wn10cf5cn3st300800p5_28,vn10wn10cf5cn3st300800p5_29
Entropy,,,,0.8193820026016112,0.8795880017344074,0.6762456261857126,0.6387640052032225,0.6387640052032225,0.7966576244513051,0.7364516253185087,0.7137272471682026,0.55583362792012,0.6505149978319906,0.8795880017344074,0.7364516253185087,0.6535212480354062,0.759176003468815,0.759176003468815,0.8193820026016112,0.8193820026016112,0.8193820026016112,0.5903089986991943,0.8193820026016112,0.8795880017344074,0.4096910013008056,0.7364516253185087,0.6989700043360187,0.7364516253185088,0.7364516253185087,0.6387640052032225,0.7364516253185087,0.6535212480354062,0.5073786214160919
p_sd,,,,0.14837789592793124,0.13388054376943648,0.17051686133634994,0.15512575543732252,0.16283734215467902,0.12674383614203885,0.14833745312630928,0.10779610382569493,0.12625371281669304,0.12362847568420472,0.1377534028617805,0.1417603611733548,0.12642784503423288,0.141718029904455,0.12932130528261768,0.0938296328459192,0.1581897594662815,0.1385640646055102,0.13856406460551018,0.1564097183681372,0.11019981851164729,0.09765244492586962,0.1585559838038287,0.11447270417003348,0.16981166037701886,0.1289961239727768,0.12807810117268292,0.09651942809610922,0.14416657032752078,0.1409113196304683
st_sd,,,,143.61058456812992,143.09437445266673,158.7734234687909,114.61239025515522,177.77795138880413,129.7882891481354,126.73200069437868,161.8177987738061,172.20917513303408,140.14635207525026,142.98251641372102,102.19589032832974,69.88562083862459,115.34730165894649,167.82133356638542,103.96634070698073,67.97793759742936,125.0799744163709,119.01680553602503,144.96896219536097,122.83729075488436,154.3502510525979,126.52667702899653,140.45995870709916,107.21940122944169,124.80384609458156,138.49548729110273,136.07350954539243,99.37806599043876,126.65306944563167
k_step_v2 -a:k 1,8762.863333333335,8733.26,908,13477.580000000002,12640.35,8071.57,7546.959999999999,10466.009999999998,10236.35,8601.130000000001,7350.789999999999,3952.9199999999996,9264.69,10956.25,8962.619999999999,9633.6,4426.17,8355.089999999998,8865.39,10684.919999999998,7682.410000000001,8369.789999999999,8122.340000000001,9167.63,8903.26,8955.73,10038.779999999999,5585.900000000001,7460.909999999999,12874.07,8428.419999999998,7597.209999999999,6207.0599999999995
k_step_v2 -a:k 2,7035.281333333334,6968.155,947,10901.43,11765.229999999998,5598.589999999999,4100.72,9308.800000000001,7708.09,6106.59,6743.039999999999,2386.1000000000004,7576.65,10130.439999999999,8719.8,5142.91,3965.5600000000004,7750.06,7442.759999999999,8827.7,6976.919999999999,5630.879999999999,5899.48,9831.33,6959.39,5152.6,9002.57,3084.7799999999997,5564.009999999999,11408.15,7001.879999999999,4656.290000000001,5715.6900000000005
k_step_v2 -a:k 3,5906.174666666667,5504.22,1555,8675.11,9699.48,5494.450000000001,2824.39,8606.21,6603.509999999999,4828.79,6937.610000000001,2531.3500000000004,6307.04,8948.82,8280.720000000001,5979.57,3527.5299999999997,5224.24,6595.320000000001,6145.77,4626.39,5354.599999999999,4223.629999999999,7372.509999999999,5513.99,4501.389999999999,7146.6,4215.66,3912.49,9760.55,5041.44,3678.54,4627.54
all_in_cluster -a:maxd 120 -a:minp 2,7250.126666666666,6549.0,753,12846.390000000001,10669.619999999999,6525.770000000001,5946.9,10314.640000000001,5427.199999999999,5451.87,7631.43,1591.47,4469.68,11775.49,11618.05,5064.61,2415.66,5459.58,8780.57,7938.919999999999,6922.88,5206.94,4300.55,9604.609999999999,6572.23,4430.12,10352.55,9232.26,5345.23,12088.550000000001,5845.749999999999,4589.969999999999,9084.309999999998
greedy_priority,12495.144999999999,11822.880000000001,1325,15975.689999999999,17163.94,11696.849999999999,9723.0,15896.8,13014.22,12454.17,11825.779999999999,8171.83,13031.36,16486.61,14612.27,12591.800000000001,7003.909999999999,11604.029999999999,13386.059999999998,11056.74,11819.980000000001,13499.92,10312.44,14345.149999999998,11477.08,11327.75,14709.730000000001,9703.78,11733.24,17030.600000000002,11686.05,11387.29,10126.279999999999
gravitational_search,6993.686333333334,6292.775,11626,9558.490000000002,8502.26,6560.16,4789.26,10389.970000000001,8642.76,6199.54,6377.54,3790.76,8204.739999999998,9770.94,10818.890000000001,6508.410000000001,3397.97,5140.02,7261.119999999999,6022.84,4709.68,5932.29,6208.01,7790.959999999999,5818.0,5405.429999999999,6911.0599999999995,4402.28,5920.22,12414.75,12692.61,4869.4400000000005,4800.19
onion_search_hamilton -a:cnum 2,4897.604,4660.67,768,9466.25,8993.6,4790.709999999999,3303.8699999999994,8778.02,5215.679999999999,2933.39,5893.589999999999,769.28,4837.21,8823.859999999999,10242.17,7192.68,109.62,4530.63,6599.83,3269.42,2946.14,4834.9,2686.04,8055.199999999999,3412.6299999999997,2309.25,7196.680000000001,350.54999999999995,4040.4400000000005,9512.67,1975.0899999999997,448.02,3410.6999999999994
onion_search_hamilton -a:cnum 4,4790.340333333333,3736.17,772,9228.699999999999,8205.07,3495.14,4599.71,8602.48,5014.549999999999,3646.88,7391.740000000001,577.03,5188.67,8061.83,10277.9,3106.2199999999993,109.62,3825.4599999999996,6553.62,5229.759999999999,2938.29,2343.71,2841.3399999999997,8809.289999999999,3343.6000000000004,2437.9,8787.23,865.98,2105.92,9168.12,3068.94,338.59,3546.9200000000005
onion_search_heuristic -a:cnum 2,5096.112333333333,4799.43,761,10085.44,9804.04,5704.7,3303.8699999999994,8781.01,5080.5199999999995,2933.39,6280.09,769.28,4748.469999999999,8141.5199999999995,9422.47,7190.24,109.62,3847.33,6553.62,5821.81,2946.14,4834.9,3016.54,9444.779999999999,3412.6299999999997,2309.25,7760.509999999998,350.54999999999995,4763.960000000001,9178.419999999998,2000.7400000000002,448.02,3839.51
onion_search_heuristic -a:cnum 4,4540.300666666666,3376.6949999999997,800,8486.72,7366.4,3225.04,2693.21,8683.51,4934.83,3194.36,6362.74,577.03,4457.969999999999,8061.83,9859.29,3106.2199999999993,109.62,3825.4599999999996,6553.62,5229.759999999999,2841.6400000000003,2833.38,3141.43,7661.75,3528.3499999999995,2196.13,8787.23,865.98,2105.92,9320.320000000002,2761.4500000000003,338.59,3099.24


vn10wn10cf5cn5st500700p1:5000,Average,Median,Average runtime,vn10wn10cf5cn5st500700p1_0,vn10wn10cf5cn5st500700p1_1,vn10wn10cf5cn5st500700p1_2,vn10wn10cf5cn5st500700p1_3,vn10wn10cf5cn5st500700p1_4,vn10wn10cf5cn5st500700p1_5,vn10wn10cf5cn5st500700p1_6,vn10wn10cf5cn5st500700p1_7,vn10wn10cf5cn5st500700p1_8,vn10wn10cf5cn5st500700p1_9,vn10wn10cf5cn5st500700p1_10,vn10wn10cf5cn5st500700p1_11,vn10wn10cf5cn5st500700p1_12,vn10wn10cf5cn5st500700p1_13,vn10wn10cf5cn5st500700p1_14,vn10wn10cf5cn5st500700p1_15,vn10wn10cf5cn5st500700p1_16,vn10wn10cf5cn5st500700p1_17,vn10wn10cf5cn5st500700p1_18,vn10wn10cf5cn5st500700p1_19,vn10wn10cf5cn5st500700p1_20,vn10wn10cf5cn5st500700p1_21,vn10wn10cf5cn5st500700p1_22,vn10wn10cf5cn5st500700p1_23,vn10wn10cf5cn5st500700p1_24,vn10wn10cf5cn5st500700p1_25,vn10wn10cf5cn5st500700p1_26,vn10wn10cf5cn5st500700p1_27,vn10wn10cf5cn5st500700p1_28,vn10wn10cf5cn5st500700p1_29
Entropy,,,,0.6535212480354063,0.759176003468815,0.8795880017344074,0.6535212480354062,0.9397940008672037,0.6989700043360187,0.7364516253185087,0.8193820026016112,0.6989700043360187,0.7364516253185087,0.6762456261857126,0.6160396270529164,0.759176003468815,0.8795880017344074,0.7364516253185087,0.7137272471682026,0.759176003468815,0.7966576244513051,0.6160396270529163,0.8193820026016112,0.8193820026016112,0.8193820026016112,0.796657624451305,0.796657624451305,0.8568636235841012,0.7966576244513051,0.6160396270529163,0.7364516253185087,0.9397940008672037,0.7364516253185087
p_sd,,,,0.027129319932501082,0.027202941017470894,0.025377155080899046,0.03155946767611901,0.025612496949731403,0.03280243893371346,0.027129319932501075,0.022715633383201105,0.03124099870362663,0.026532998322843206,0.028565713714171416,0.025377155080899053,0.025612496949731407,0.032249030993194205,0.023748684174075843,0.02200000000000002,0.02154065922853801,0.026000000000000013,0.02569046515733027,0.02529822128134704,0.025690465157330263,0.025298221281347046,0.027202941017470894,0.025377155080899053,0.025612496949731407,0.016124515496597113,0.033226495451672305,0.03666060555964673,0.02993325909419155,0.02749545416973506
st_sd,,,,53.52569476429054,44.50842616853577,50.15974481593781,62.48199740725323,46.216880033165374,53.32916650389353,44.76605857119878,47.74934554525329,52.687759489277965,66.24952830020754,57.1314274283428,42.8485705712571,61.514225996918796,60.50619802962338,49.79959839195493,54.954526656136345,36.45545226711637,61.39218191268331,51.73006862551025,59.632206063502295,47.3392015141785,35.552777669262355,52.62128846769148,54.18486873657626,61.83849933496123,56.57738063926254,41.66533331199932,45.16635916254486,44.77722635447622,68.9129886160802
k_step_v2 -a:k 1,7816.91,7834.61,896,4326.28,8395.740000000002,4975.929999999999,3746.9,5253.49,6995.259999999999,8388.7,7214.34,10661.179999999997,5479.78,10056.55,6005.42,9452.72,6365.64,7475.1,4544.599999999999,8813.57,6899.36,12921.710000000001,11873.26,8665.36,4612.82,9350.45,5223.66,5469.7,10872.169999999998,8194.119999999999,10513.69,11531.250000000002,10228.550000000001
k_step_v2 -a:k 2,6094.8353333333325,5824.18,926,3609.49,5266.13,4460.64,4412.24,6365.589999999999,5916.860000000001,6838.9400000000005,4396.150000000001,8863.08,4862.92,7784.62,5731.5,7613.24,4632.969999999999,4365.110000000001,5428.32,5952.76,3417.22,10670.92,7398.320000000001,4482.040000000001,3238.76,6879.68,4769.74,5453.500000000001,8190.299999999999,7496.549999999999,8116.66,9203.130000000001,7027.68
k_step_v2 -a:k 3,5284.360333333334,5102.055,1448,2995.6399999999994,4922.969999999999,2827.8699999999994,3564.4,6431.380000000001,2679.24,6457.99,3301.97,8687.439999999999,4601.08,5251.93,5877.960000000001,4695.29,4078.59,4203.110000000001,3474.16,6618.47,3843.5199999999995,8450.5,5494.290000000001,4115.48,4952.18,5276.99,4769.0,5579.9,6786.550000000001,5866.41,8137.48,9059.36,5529.66
all_in_cluster -a:maxd 120 -a:minp 2,6865.402333333334,5308.18,739,5410.96,4777.47,4358.389999999999,4035.49,7428.24,5181.84,11446.07,4688.45,10134.119999999999,4347.77,7473.77,5205.400000000001,10193.220000000001,5101.41,4299.65,4387.75,4749.45,4876.410000000001,7190.930000000001,5156.42,5168.0599999999995,4018.44,8621.74,8322.36,9004.48,9237.990000000002,10000.61,8883.42,12673.539999999999,9588.22
greedy_priority,12134.258333333335,11939.654999999999,1914,10357.34,10529.49,9173.9,11392.73,13003.800000000001,13003.369999999999,14634.99,8786.59,15557.21,10895.630000000001,12912.319999999998,10954.920000000002,14315.38,6452.52,11708.830000000002,10362.130000000001,12425.540000000003,11235.77,13472.560000000001,12125.91,11728.08,10413.81,14325.099999999999,11194.98,11753.4,13867.680000000002,12854.509999999998,15880.84,16227.8,12480.619999999999
gravitational_search,5020.516666666666,4847.5,17459,4157.08,4969.049999999999,3866.51,4184.600000000001,3402.0499999999997,6195.38,6615.72,4859.56,7004.6900000000005,4810.9,6041.45,4835.44,4337.099999999999,4716.28,5114.249999999999,4641.000000000001,3914.2799999999997,4242.82,5831.89,4963.780000000001,3698.38,3214.91,5060.33,5091.34,3974.55,6878.009999999999,4754.42,5476.579999999999,7730.330000000001,6032.82
onion_search_hamilton -a:cnum 2,2988.064,2382.7,766,0.0,1898.0700000000002,0.0,0.0,2538.8099999999995,127.26,9197.730000000001,19.89,6096.65,1050.84,4707.73,2213.26,2789.6099999999997,1926.2499999999998,975.66,4289.34,3635.28,2469.56,4741.820000000001,5018.2699999999995,406.36,0.0,6676.7,2295.84,1573.1599999999999,6581.1,3868.15,4410.719999999999,8213.81,1920.0500000000002
onion_search_hamilton -a:cnum 4,3021.989000000001,2753.51,767,0.0,899.1099999999999,697.59,0.0,2538.8099999999995,503.61,6208.4800000000005,300.08,6115.17,468.53000000000003,5033.51,3834.07,2979.75,1926.2499999999998,253.92,4429.5,5534.43,219.61,6231.750000000001,2968.2100000000005,399.14000000000004,723.9699999999999,5997.34,1848.52,1600.64,5275.21,5318.460000000001,5951.529999999999,8955.49,3446.99
onion_search_heuristic -a:cnum 2,3015.7336666666665,2504.1849999999995,763,0.0,1898.0700000000002,0.0,0.0,2538.8099999999995,127.26,9197.730000000001,19.89,6213.7300000000005,1050.84,4170.660000000001,2213.26,2789.6099999999997,2262.09,975.66,4289.34,3635.28,2469.56,4741.820000000001,5018.2699999999995,406.36,0.0,6676.7,3886.7100000000005,1573.1599999999999,6581.1,3868.15,4512.920000000001,7434.98,1920.0500000000002
onion_search_heuristic -a:cnum 4,2961.4496666666673,2574.88,781,0.0,899.1099999999999,697.59,0.0,2538.8099999999995,503.61,6208.4800000000005,300.08,6115.17,468.53000000000003,4588.179999999999,3834.07,2610.9500000000003,2038.2699999999998,253.92,4429.5,5534.43,219.61,7592.65,2968.2100000000005,399.14000000000004,723.9699999999999,5997.34,1848.52,1600.64,5275.21,5318.460000000001,4567.049999999999,7865.0,3446.99


vn10wn10cf5cn5st500700p5:5000,Average,Median,Average runtime,vn10wn10cf5cn5st500700p5_0,vn10wn10cf5cn5st500700p5_1,vn10wn10cf5cn5st500700p5_2,vn10wn10cf5cn5st500700p5_3,vn10wn10cf5cn5st500700p5_4,vn10wn10cf5cn5st500700p5_5,vn10wn10cf5cn5st500700p5_6,vn10wn10cf5cn5st500700p5_7,vn10wn10cf5cn5st500700p5_8,vn10wn10cf5cn5st500700p5_9,vn10wn10cf5cn5st500700p5_10,vn10wn10cf5cn5st500700p5_11,vn10wn10cf5cn5st500700p5_12,vn10wn10cf5cn5st500700p5_13,vn10wn10cf5cn5st500700p5_14,vn10wn10cf5cn5st500700p5_15,vn10wn10cf5cn5st500700p5_16,vn10wn10cf5cn5st500700p5_17,vn10wn10cf5cn5st500700p5_18,vn10wn10cf5cn5st500700p5_19,vn10wn10cf5cn5st500700p5_20,vn10wn10cf5cn5st500700p5_21,vn10wn10cf5cn5st500700p5_22,vn10wn10cf5cn5st500700p5_23,vn10wn10cf5cn5st500700p5_24,vn10wn10cf5cn5st500700p5_25,vn10wn10cf5cn5st500700p5_26,vn10wn10cf5cn5st500700p5_27,vn10wn10cf5cn5st500700p5_28,vn10wn10cf5cn5st500700p5_29
Entropy,,,,0.8795880017344074,0.8795880017344074,0.6989700043360187,0.8795880017344074,0.8193820026016112,0.759176003468815,0.8795880017344074,0.759176003468815,0.759176003468815,0.8795880017344074,0.6160396270529163,0.796657624451305,0.6989700043360187,0.6762456261857125,0.7364516253185088,0.796657624451305,0.759176003468815,0.7966576244513051,0.8795880017344074,0.9397940008672037,0.796657624451305,0.8193820026016112,0.7364516253185088,0.8795880017344074,0.8193820026016112,0.9397940008672037,0.8568636235841013,0.5301029995663982,0.7364516253185087,0.8193820026016112
p_sd,,,,0.09551963149007643,0.14538225476309,0.11702991070662233,0.12751470503436066,0.094,0.15100993344810135,0.16786899654194634,0.15019986684414868,0.13128594745821048,0.14839137441239636,0.14703741020570243,0.1252836781069266,0.1731588865753069,0.13548431643551956,0.1316966210652346,0.11593101396951551,0.15311433636338564,0.1116422858956229,0.15632018423735303,0.1391402170474087,0.16624078921853083,0.14702380759591283,0.17413787640832193,0.1368356678647786,0.14005713120009278,0.12579348154813108,0.1200833044182246,0.14029967925836465,0.12395160345876932,0.14323407415835104
st_sd,,,,57.175169435691224,52.76362383309168,52.62128846769148,34.11744421846396,61.48983655857283,54.30469592954186,53.563046963368315,59.329587896765304,61.02458520956943,50.15974481593781,49.08156476723211,54.48853090330111,65.42935121182236,55.86591089385369,47.16990566028302,49.4064773081425,59.0,53.0,53.81449618829484,48.25971404805462,49.4064773081425,47.49736834815167,68.70953354520753,55.758407437802596,58.61740355901138,54.85435260760991,48.46648326421054,42.2965719651132,61.5223536610881,55.21775076911409
k_step_v2 -a:k 1,8481.553999999998,8976.905,896,9084.989999999998,8302.1,10079.320000000002,9827.26,7735.51,13838.769999999999,8826.88,11987.020000000002,9904.42,10065.89,3112.0499999999997,12141.79,8874.150000000001,2971.7200000000003,6963.029999999999,8615.289999999999,9566.640000000001,9079.66,12213.99,12242.589999999998,3315.95,10423.48,6173.67,9306.96,5573.359999999999,12179.010000000002,5979.900000000001,3789.7400000000007,4074.46,8197.02
k_step_v2 -a:k 2,6628.035666666667,6191.99,942,7480.379999999999,6993.389999999999,7029.35,9148.66,6199.009999999999,10547.980000000001,5437.780000000001,8661.42,5971.35,7355.949999999999,2893.89,10314.789999999999,6184.970000000001,2475.33,5840.870000000001,4372.46,7555.170000000002,4738.650000000001,9497.47,10827.65,5303.93,8705.26,4079.5799999999995,9380.82,3945.3199999999997,10268.77,4294.2300000000005,4417.25,2796.7200000000003,6122.67
k_step_v2 -a:k 3,5574.233666666667,5544.08,1490,6728.15,6641.16,6422.59,6521.5,5871.61,10024.1,4252.29,7703.389999999999,5223.179999999999,5858.92,2966.92,6163.08,5609.3,2598.0399999999995,4344.999999999999,4591.26,5478.86,4565.95,10112.929999999998,7847.780000000001,5125.139999999999,5764.949999999999,3534.5199999999995,6045.42,4560.46,7477.910000000001,4591.34,3913.15,2851.1,3837.0099999999998
all_in_cluster -a:maxd 120 -a:minp 2,7737.9310000000005,7296.08,780,11285.41,9048.029999999999,7228.629999999999,6701.110000000001,10066.939999999999,7394.13,8755.14,5441.1,7075.320000000001,6504.12,3463.2999999999997,12910.679999999998,11303.140000000001,2395.8899999999994,3448.6499999999996,4356.32,8228.48,8468.310000000001,12383.63,13356.289999999999,6278.82,7462.8099999999995,5651.9800000000005,9967.529999999999,7363.53,14230.980000000001,6139.71,7137.75,3318.56,4771.64
greedy_priority,11904.533999999998,11745.07,2003,13229.109999999999,11653.640000000001,13456.030000000002,12769.640000000001,13395.369999999999,14829.16,11600.900000000001,13909.729999999998,12368.990000000002,10702.93,5769.67,15593.640000000001,11779.31,4863.070000000001,10898.05,9180.119999999999,11710.829999999998,11480.02,15675.489999999998,15727.720000000001,12072.349999999999,13978.740000000002,9362.669999999998,16171.07,9484.5,18217.719999999998,11520.150000000001,9393.25,5753.55,10588.6
gravitational_search,5894.4056666666675,6344.29,20476,8023.870000000001,6522.329999999999,5593.869999999999,6725.56,5900.389999999999,8911.359999999999,4741.5,6447.42,8799.07,6103.88,3305.57,6487.73,6629.450000000001,2728.84,6399.3099999999995,6289.27,4449.95,4200.339999999999,8934.59,8362.94,6560.459999999999,7124.360000000001,3962.0499999999997,5428.97,3751.23,7768.149999999999,6587.499999999999,3268.1900000000005,2923.18,3900.8399999999997
onion_search_hamilton -a:cnum 2,3774.2190000000005,2847.275,795,8050.910000000001,4609.5599999999995,5900.61,4553.4,4847.43,6005.049999999999,2418.35,4991.469999999999,2652.0,7217.58,0.0,8256.84,2784.0299999999997,0.0,0.0,2437.79,2301.9500000000003,2886.13,6745.8,10275.11,913.0799999999999,2808.42,2405.61,4304.95,3420.71,6567.64,2071.6099999999997,1542.8,0.0,2257.7400000000002
